BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS,BLOCK,LOT,BUILDING CLASS,ADDRESS,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQ FT,GROSS SQ FT,YEAR BUILT
2,KINGSBRIDGE HTS/UNIV HTS,14  4-10 FAMILY RENTALS,2B,3240,60,C1,164 WEST KINGSBRIDGE RD,10463,10,0,10,"2,742","6,500",2015
2,KINGSBRIDGE/JEROME PARK,03  3-FAMILY,1,3249,181,C0,163 WEST 195 STREET,10468,3,0,3,"1,391","2,364",2006
2,KINGSBRIDGE/JEROME PARK,03  3-FAMILY,1,3256,30,C0,2711A KINGSBRIDGE TERRACE,10463,3,0,3,"1,940","3,060",2007
2,KINGSBRIDGE/JEROME PARK,03  3-FAMILY,1,3256,31,C0,2711 KINGSBRIDGE TERRACE,10463,3,0,3,"1,862","2,925",2007
2,KINGSBRIDGE/JEROME PARK,03  3-FAMILY,1,3256,97,C0,2757 KINGSBRIDGE TERRACE,10463,3,0,3,"1,666","3,417",2010
2,KINGSBRIDGE/JEROME PARK,03  3-FAMILY,1,3256,98,C0,2755 KINGSBRIDGE TERRACE,10463,3,0,3,"1,658","3,417",2010
2,KINGSBRIDGE/JEROME PARK,03  3-FAMILY,1,3256,99,C0,2753 KINGSBRIDGE TERRACE,10463,3,0,3,"1,658","3,417",2010
2,KINGSBRIDGE/JEROME PARK,03  3-FAMILY,1,5767,830,C0,283 WEST 236 STREET,10463,3,0,3,"3,000","3,465",2007
2,KINGSBRIDGE/JEROME PARK,03  3-FAMILY,1,5769,125,C0,3654 WALDO AVENUE,10463,3,0,3,"6,984","4,987",2004
2,KINGSBRIDGE/JEROME PARK,03  3-FAMILY,1,5783,20,C0,3214 CAMBRIDGE AVENUE,10463,3,0,3,"4,574","4,797",2003
2,KINGSBRIDGE/JEROME PARK,03  3-FAMILY,1,5783,220,C0,3216 CAMBRIDGE AVENUE,10463,3,0,3,"3,189","4,797",2003
2,KINGSBRIDGE/JEROME PARK,03  3-FAMILY,1,5783,222,C0,3218 CAMBRIDGE AVENUE,10463,3,0,3,"3,087","4,797",2003
2,KINGSBRIDGE/JEROME PARK,03  3-FAMILY,1,5783,224,C0,3220 CAMBRIDGE AVENUE,10463,3,0,3,"3,162","4,797",2003
2,KINGSBRIDGE/JEROME PARK,03  3-FAMILY,1,5783,226,C0,3222 CAMBRIDGE AVENUE,10463,3,0,3,"3,587","4,797",2003
2,KINGSBRIDGE/JEROME PARK,07  RENTALS,2,3256,20,D7,201 WEST KINGSBRIDGE RD,10463,54,1,55,"23,240","76,362",1998
2,KINGSBRIDGE/JEROME PARK,07  RENTALS,2,3262,88,D1,3507 FT INDEPENDENCE ST,10463,52,0,52,"19,464","53,191",2014
2,KINGSBRIDGE/JEROME PARK,07  RENTALS,2,3262,103,D1,FT INDEPENDENCE ST,,27,0,27,"5,708","26,632",2006
2,KINGSBRIDGE/JEROME PARK,07  RENTALS,2,3262,106,D1,3479 FT INDEPENDENCE ST,10463,27,0,27,"5,708","26,632",2006
2,KINGSBRIDGE/JEROME PARK,07  RENTALS,2,3263,185,D1,3880 ORLOFF AVENUE,10463,101,0,101,"30,902","121,796",2004
2,KINGSBRIDGE/JEROME PARK,07  RENTALS,2,3271,101,D1,3800 PUTNAM AVENUE WEST,10463,44,0,44,"9,216","40,033",2003
2,KINGSBRIDGE/JEROME PARK,07  RENTALS,2,3271,125,D7,3815 PUTNAM AVENUE WEST,10463,90,2,92,"20,561","111,620",2000
2,KINGSBRIDGE/JEROME PARK,07  RENTALS,2,5715,180,D7,3174 RIVERDALE AVENUE,10463,9,3,12,"3,120","12,143",2013
2,KINGSBRIDGE/JEROME PARK,07  RENTALS,2,5715,184,D1,3188 RIVERDALE AVENUE,10463,13,1,14,"5,300","29,309",2017
2,KINGSBRIDGE/JEROME PARK,07  RENTALS,2,5759,394,D1,3243 IRWIN AVENUE,10463,30,0,30,"9,350","20,153",2014
2,KINGSBRIDGE/JEROME PARK,07  RENTALS,2,5760,161,D7,5731 BROADWAY,10463,83,2,85,"21,294","73,455",2016
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3249,1004,R2,2796 SEDGWICK AVENUE,10468,1,0,1,0,0,2006
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3249,1005,R2,2796 SEDGWICK AVENUE,10468,1,0,1,0,0,2006
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3249,1006,R2,2796 SEDGWICK AVENUE,10468,1,0,1,0,0,2006
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3249,1007,R2,2796 SEDGWICK AVENUE,10468,1,0,1,0,0,2006
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3249,1008,R2,2794 SEDGWICK AVENUE,10468,1,0,1,0,0,2006
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3249,1009,R2,2794 SEDGWICK AVENUE,10468,1,0,1,0,0,2006
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3249,1010,R2,2794 SEDGWICK AVENUE,10468,1,0,1,0,0,2006
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3249,1011,R2,2794 SEDGWICK AVENUE,10468,1,0,1,0,0,2006
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3249,1012,R2,2792 SEDGWICK AVENUE,10468,1,0,1,0,0,2006
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3249,1013,R2,2792 SEDGWICK AVENUE,10468,1,0,1,0,0,2006
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3249,1014,R2,2796 SEDGWICK AVENUE,10468,1,0,1,0,0,2006
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3249,1015,R2,2796 SEDGWICK AVENUE,10468,1,0,1,0,0,2006
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3249,1016,R2,2796 SEDGWICK AVENUE,10468,1,0,1,0,0,2006
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3249,1017,R2,2796 SEDGWICK AVENUE,10468,1,0,1,0,0,2006
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3249,1018,R2,2794 SEDGWICK AVENUE,10468,1,0,1,0,0,2006
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3249,1019,R2,2794 SEDGWICK AVENUE,10468,1,0,1,0,0,2006
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3249,1020,R2,2794 SEDGWICK AVENUE,10468,1,0,1,0,0,2006
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3249,1021,R2,2794 SEDGWICK AVENUE,10468,1,0,1,0,0,2006
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3249,1022,R2,2792 SEDGWICK AVENUE,10468,1,0,1,0,0,2006
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3249,1023,R2,2792 SEDGWICK AVENUE,10468,1,0,1,0,0,2006
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3249,1024,R2,2796 SEDGWICK AVENUE,10468,1,0,1,0,0,2006
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3249,1025,R2,2796 SEDGWICK AVENUE,10468,1,0,1,0,0,2006
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3249,1026,R2,2796 SEDGWICK AVENUE,10468,1,0,1,0,0,2006
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3249,1027,R2,2796 SEDGWICK AVENUE,10468,1,0,1,0,0,2006
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3249,1028,R2,2794 SEDGWICK AVENUE,10468,1,0,1,0,0,2006
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3249,1029,R2,2794 SEDGWICK AVENUE,10468,1,0,1,0,0,2006
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3249,1030,R2,2794 SEDGWICK AVENUE,10468,1,0,1,0,0,2006
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3249,1031,R2,2794 SEDGWICK AVENUE,10468,1,0,1,0,0,2006
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3249,1032,R2,2792 SEDGWICK AVENUE,10468,1,0,1,0,0,2006
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3249,1033,R2,2792 SEDGWICK AVENUE,10468,1,0,1,0,0,2006
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3249,1034,R2,2796 SEDGWICK AVENUE,10468,1,0,1,0,0,2006
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3249,1035,R2,2796 SEDGWICK AVENUE,10468,1,0,1,0,0,2006
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3249,1036,R2,2796 SEDGWICK AVENUE,10468,1,0,1,0,0,2006
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3249,1037,R2,2796 SEDGWICK AVENUE,10468,1,0,1,0,0,2006
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3249,1038,R2,2794 SEDGWICK AVENUE,10468,1,0,1,0,0,2006
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3249,1039,R2,2794 SEDGWICK AVENUE,10468,1,0,1,0,0,2006
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3249,1040,R2,2794 SEDGWICK AVENUE,10468,1,0,1,0,0,2006
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3249,1041,R2,2794 SEDGWICK AVENUE,10468,1,0,1,0,0,2006
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3249,1042,R2,2792 SEDGWICK AVENUE,10468,1,0,1,0,0,2006
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3249,1043,R2,2792 SEDGWICK AVENUE,10468,1,0,1,0,0,2006
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3256,1101,R2,189A WEST KINGSBRIDGE RD,10463,1,0,1,0,0,2008
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3256,1102,R2,189A WEST KINGSBRIDGE RD,10463,1,0,1,0,0,2008
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3256,1103,R2,189A WEST KINGSBRIDGE RD,10463,1,0,1,0,0,2008
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3256,1104,R2,189A WEST KINGSBRIDGE RD,10463,1,0,1,0,0,2008
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3256,1105,R2,191A WEST KINGSBRIDGE RD,10463,1,0,1,0,0,2008
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3256,1106,R2,191A WEST KINGSBRIDGE RD,10463,1,0,1,0,0,2008
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3256,1107,R2,191A WEST KINGSBRIDGE RD,10463,1,0,1,0,0,2008
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3256,1108,R2,191A WEST KINGSBRIDGE RD,10463,1,0,1,0,0,2008
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3256,1109,R2,191B WEST KINGSBRIDGE RD,10463,1,0,1,0,0,2008
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3256,1110,R2,191B WEST KINGSBRIDGE RD,10463,1,0,1,0,0,2008
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3256,1111,R2,191B WEST KINGSBRIDGE RD,10463,1,0,1,0,0,2008
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,3256,1112,R2,191B WEST KINGSBRIDGE RD,10463,1,0,1,0,0,2008
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1006,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1007,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1008,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1009,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1010,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1011,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1012,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1013,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1014,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1015,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1016,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1017,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1018,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1019,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1020,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1021,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1022,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1023,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1024,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1025,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1026,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1027,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1028,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1029,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1030,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1031,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1032,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1033,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1034,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1035,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1036,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1037,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1038,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1039,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1040,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1041,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1042,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1043,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1044,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1045,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1046,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1047,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1048,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1049,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1050,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1051,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1052,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5708,1053,R4,3120 CORLEAR AVENUE,10463,1,0,1,0,0,2009
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1003,R4,460 WEST 236 STREET,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1004,R4,460 WEST 236 STREET,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1005,R4,460 WEST 236 STREET,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1006,R4,460 WEST 236 STREET,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1008,R4,460 WEST 236 STREET,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1009,R4,460 WEST 236 STREET,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1010,R4,460 WEST 236 STREET,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1011,R4,460 WEST 236 STREET,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1012,R4,460 WEST 236 STREET,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1013,R4,460 WEST 236 STREET,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1014,R4,460 WEST 236 STREET,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1015,R4,460 WEST 236 STREET,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1016,R4,460 WEST 236 STREET,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1017,R4,460 WEST 236 STREET,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1018,R4,460 WEST 236 STREET,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1019,R4,460 WEST 236 STREET,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1020,R4,460 WEST 236 STREET,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1021,R4,460 WEST 236 STREET,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1022,R4,460 WEST 236 STREET,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1023,R4,460 WEST 236 STREET,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1024,R4,460 WEST 236 STREET,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1025,R4,460 WEST 236 STREET,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1026,R4,460 WEST 236 STREET,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1034,R4,3585 GREYSTONE AVENUE,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1035,R4,3585 GREYSTONE AVENUE,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1036,R4,3585 GREYSTONE AVENUE,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1037,R4,3585 GREYSTONE AVENUE,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1038,R4,3585 GREYSTONE AVENUE,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1039,R4,3585 GREYSTONE AVENUE,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1040,R4,3585 GREYSTONE AVENUE,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1041,R4,3585 GREYSTONE AVENUE,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1042,R4,3585 GREYSTONE AVENUE,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1043,R4,3585 GREYSTONE AVENUE,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1044,R4,3585 GREYSTONE AVENUE,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1045,R4,3585 GREYSTONE AVENUE,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1046,R4,3585 GREYSTONE AVENUE,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1047,R4,3585 GREYSTONE AVENUE,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1048,R4,3585 GREYSTONE AVENUE,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1049,R4,3585 GREYSTONE AVENUE,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1050,R4,3585 GREYSTONE AVENUE,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1051,R4,3585 GREYSTONE AVENUE,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1052,R4,3585 GREYSTONE AVENUE,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1053,R4,3585 GREYSTONE AVENUE,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1054,R4,3585 GREYSTONE AVENUE,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1055,R4,3585 GREYSTONE AVENUE,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1056,R4,3585 GREYSTONE AVENUE,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1057,R4,3585 GREYSTONE AVENUE,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1058,R4,3585 GREYSTONE AVENUE,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1059,R4,3585 GREYSTONE AVENUE,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1060,R4,3585 GREYSTONE AVENUE,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1061,R4,3585 GREYSTONE AVENUE,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5764,1062,R4,3585 GREYSTONE AVENUE,10463,1,0,1,0,0,2005
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5777,1002,R4,3816 WALDO AVENUE,10463,1,0,1,0,0,2004
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5777,1003,R4,3816 WALDO AVENUE,10463,1,0,1,0,0,2004
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5777,1004,R4,3816 WALDO AVENUE,10463,1,0,1,0,0,2004
2,KINGSBRIDGE/JEROME PARK,11  CONDOMINIUMS,2,5777,1005,R4,3816 WALDO AVENUE,10463,1,0,1,0,0,2004
